Commit ID,Commit Message,Author Name,Files Changed,Passed all checks,Commit Year,Commit Month,Commit Day
501b3af4aecd964cacfc3e503cc6ba20e96b3ebe,[Quality] RB constuctors cleanup (#945),Vincent Moens,"['test/test_rb.py', 'torchrl/data/replay_buffers/replay_buffers.py', 'torchrl/data/replay_buffers/storages.py']",False,2023,3,2
732e3a2d2553c31bcd14bdb68f583b46352de0dd,[BugFix] Vmas expanded specs (#942),Matteo Bettini,['torchrl/envs/libs/vmas.py'],False,2023,3,2
c0e8a1cca2581bc8ac06e82e15cf1ebce594f323,[BugFix] Propagate args to TransformedEnv's `state_dict` (#944),Federico Berto,['torchrl/envs/transforms/transforms.py'],False,2023,3,2
b14734a9d90caea91d37ba39c0139c73a81ee563,[Doc] Add debug doc (#940),acohen13,['knowledge_base/DEBUGGING_RL.md'],False,2023,3,1
d65c4c69e7e0cbb197336211b0db63df1adca287,[Doc] Minor doc improvements (#907),Vincent Moens,['docs/source/reference/envs.rst'],False,2023,2,27
e1620eb0998ebbc70a5edc8c446521d0ae4f6174,[BugFix] Step and maybe reset (#938),Vincent Moens,"['test/mocking_classes.py', 'test/test_collector.py', 'torchrl/collectors/collectors.py']",False,2023,2,27
f47d2cb08955f03886165e180842790977b119fb,[Refactor] set_default -> setdefault (#935),Tom Begley,['torchrl/envs/gym_like.py'],False,2023,2,24
1ff6d9572f4ae61a19e0e5474f307aaf5723eedc,[CI] Do not run nightly workflows on forked repos (#936),Xuehai Pan,['.github/workflows/nightly_build.yml'],False,2023,2,24
726dc425a99bead4e4a1c550d997c3ec9bdaf8c1,[BugFix] Fix CompositeSpec.to_numpy method (#931),Waris Radji,"['test/test_specs.py', 'torchrl/data/tensor_specs.py']",False,2023,2,21
5bd4b4fad49e1c4157fbfbe67da0e4e2c0822765,[BugFix] Fix EnvPool spec shapes (#932),Vincent Moens,['torchrl/envs/vec_env.py'],False,2023,2,21
e2d5dbe705f057257db7a43410952ba9a2e91af7,[Doc] Tutorial revamp (#926),Vincent Moens,"['.github/workflows/docs.yml', 'docs/source/_static/img/cartpole.gif', 'docs/source/_static/img/cartpole_demo.gif', 'docs/source/_static/img/dqn.png', 'docs/source/_static/img/dqn_td0.png', 'docs/source/_static/img/dqn_tdlambda.png', 'docs/source/_static/img/pendulum.gif', 'docs/source/_static/img/transforms.png', 'torchrl/data/replay_buffers/storages.py', 'torchrl/envs/common.py', 'torchrl/envs/gym_like.py', 'tutorials/sphinx-tutorials/coding_dqn.py', 'tutorials/sphinx-tutorials/pendulum.py', 'tutorials/sphinx-tutorials/tensordict_module.py', 'tutorials/sphinx-tutorials/tensordict_tutorial.py']",False,2023,2,20
099ced3f7b1f223a8b8976f4b073cb9a77cbfa40,[Feature] Rework `to_one_hot` and `to_categorical` to take a tensor as parameter (#816),Waris Radji,"['test/test_specs.py', 'torchrl/data/tensor_specs.py']",False,2023,2,20
605202fa89a6e4e31d6fa3338df6b95bd8c05d31,[Minor] Add rsync to docbuild,vmoens,['.github/workflows/docs.yml'],False,2023,2,16
e30ae5caab5a93a4d012eae1b5aa8b6fcbd27174,[BugFix] Nvidia not found fix (#922),Vincent Moens,['.github/workflows/docs.yml'],False,2023,2,16
69a31bb7916795f29bf34e27f5ab532605e9594f,[BugFix] Deploy doc (#920),Vincent Moens,['.github/workflows/docs.yml'],False,2023,2,16
3e7e4b35cc713d58ac547f5acfb68c9c704f5e5c,[Doc] Create your pendulum tutorial (#911),Vincent Moens,"['.circleci/docs/setup_env.sh', '.circleci/unittest/linux_libs/scripts_habitat/install.sh', '.github/workflows/docs.yml', 'docs/Makefile', 'docs/requirements.txt', 'docs/source/conf.py', 'docs/source/index.rst', 'docs/source/reference/trainers.rst', 'knowledge_base/MUJOCO_INSTALLATION.md', 'torchrl/collectors/collectors.py', 'torchrl/data/tensor_specs.py', 'torchrl/envs/common.py', 'torchrl/envs/libs/dm_control.py', 'torchrl/envs/transforms/transforms.py', 'torchrl/envs/utils.py', 'torchrl/trainers/__init__.py', 'tutorials/sphinx-tutorials/coding_ddpg.py', 'tutorials/sphinx-tutorials/coding_dqn.py', 'tutorials/sphinx-tutorials/multi_task.py', 'tutorials/sphinx-tutorials/pendulum.py', 'tutorials/sphinx-tutorials/pretrained_models.py', 'tutorials/sphinx-tutorials/tensordict_module.py', 'tutorials/sphinx-tutorials/tensordict_tutorial.py', 'tutorials/sphinx-tutorials/torch_envs.py', 'tutorials/sphinx-tutorials/torchrl_demo.py']",False,2023,2,16
79c13a134336b70f1324198e77b988fc696c54e2,[Doc] PPO Tutorial (#913),Vincent Moens,"['docs/requirements.txt', 'docs/source/_static/img/invpendulum.gif', 'docs/source/index.rst', 'tutorials/sphinx-tutorials/coding_ppo.py']",False,2023,2,16
29f2bcc1cdc0deb7d0601d7accb8d8192ac37d05,[BugFix] Fix dreamer training loop (#915),Vincent Moens,['examples/dreamer/dreamer.py'],False,2023,2,14
4a74149af1f49c96c5f3c0a78aef29029153bfa8,[Versioning] Version 0.0.4 (#910),Vincent Moens,"['.github/workflows/wheels.yml', 'version.txt']",False,2023,2,11
eec263f99c717bf7f5901b80451beccb5ff7cc32,[Versioning] Version 0.0.4b (#909),Vincent Moens,"['.github/workflows/wheels.yml', 'version.txt']",False,2023,2,11
873779a7f63b2dac448460b1e9ce854437930c8d,[Feature] RandomCropTensorDict transform (#908),Vincent Moens,"['docs/source/reference/data.rst', 'docs/source/reference/envs.rst', 'test/test_rb.py', 'test/test_transforms.py', 'torchrl/data/replay_buffers/replay_buffers.py', 'torchrl/data/replay_buffers/samplers.py', 'torchrl/envs/__init__.py', 'torchrl/envs/transforms/__init__.py', 'torchrl/envs/transforms/transforms.py']",False,2023,2,10
705f70f2affe902ccb18ab66c217e2f04a4629b2,[BugFix] Dreamer helpers are broken with batched envs (#903),Vincent Moens,"['.circleci/unittest/linux_examples/scripts/run_test.sh', 'docs/source/conf.py', 'docs/source/reference/envs.rst', 'examples/a2c/config.yaml', 'examples/ddpg/ddpg.py', 'examples/dqn/dqn.py', 'examples/dreamer/dreamer_utils.py', 'examples/ppo/ppo.py', 'examples/redq/redq.py', 'examples/sac/sac.py', 'test/test_helpers.py', 'test/test_transforms.py', 'torchrl/envs/gym_like.py', 'torchrl/envs/libs/gym.py', 'torchrl/envs/libs/utils.py', 'torchrl/envs/transforms/transforms.py', 'torchrl/trainers/helpers/envs.py']",False,2023,2,10
653b2a194d54ef33b8236fd812e29dfc4c1a5c0f,[Test] Improve exception message match (#906),Alessandro Pietro Bardelli,['test/test_utils.py'],False,2023,2,10
3902022c1ba39a486a6022789fa0a76c90d74134,[Minor] lint,vmoens,['.github/workflows/test-linux-gpu.yml'],False,2023,2,9
03ebf51bbd2427b41006a264838da9e2772138df,[Doc] Add record utils to doc (#904),Vincent Moens,['docs/source/reference/trainers.rst'],False,2023,2,9
5ea4f059190d3c01a834ece147afebe21e809943,"[CI,Feature] Upgrade to gymnasium (#898)",Vincent Moens,"['.circleci/unittest/linux/scripts/environment.yml', '.circleci/unittest/linux/scripts/setup_env.sh', '.circleci/unittest/linux_examples/scripts/environment.yml', '.circleci/unittest/linux_examples/scripts/setup_env.sh', '.circleci/unittest/linux_libs/scripts_envpool/environment.yml', '.circleci/unittest/linux_libs/scripts_envpool/setup_env.sh', '.circleci/unittest/linux_libs/scripts_gym/batch_scripts.sh', '.circleci/unittest/linux_stable/scripts/environment.yml', '.circleci/unittest/linux_stable/scripts/setup_env.sh', 'test/_utils_internal.py', 'test/smoke_test_deps.py', 'test/test_env.py', 'test/test_libs.py', 'test/test_specs.py', 'test/test_utils.py', 'torchrl/_utils.py', 'torchrl/envs/libs/gym.py', 'torchrl/envs/libs/utils.py', 'torchrl/envs/transforms/transforms.py', 'torchrl/envs/vec_env.py', 'torchrl/record/loggers/csv.py', 'tutorials/sphinx-tutorials/torchrl_demo.py']",False,2023,2,9
74fdadc5859b4d40ba2e4a2a08ebb1b677a94fab,[Feature] Simplifying collector envs (#870),Vincent Moens,"['docs/source/reference/collectors.rst', 'docs/source/reference/trainers.rst', 'test/test_collector.py', 'test/test_libs.py', 'torchrl/collectors/collectors.py', 'torchrl/collectors/utils.py', 'torchrl/envs/libs/habitat.py', 'torchrl/envs/vec_env.py', 'torchrl/trainers/helpers/collectors.py', 'tutorials/sphinx-tutorials/coding_ddpg.py', 'tutorials/sphinx-tutorials/coding_dqn.py', 'tutorials/sphinx-tutorials/tensordict_tutorial.py', 'tutorials/sphinx-tutorials/torchrl_demo.py']",False,2023,2,8
b876ce6eff2c99e1c65df6826dcf8ebb6edb3d48,[BugFix] Compose cloning fix (#899),Vincent Moens,"['test/test_transforms.py', 'torchrl/envs/transforms/transforms.py']",False,2023,2,7
4317aa7e06f25b11d77e6c79b15d9f83d274fd6c,[WIP] Linux GPU unit test workflow using GitHub Actions (#885),Nikita Shulga,['.github/workflows/test-linux-gpu.yml'],False,2023,2,7
0a8f86d79e9d316b8bac9f61cf7c424e21ce35df,"[CI, BugFix] Fix gym related errors (#895)",Vincent Moens,"['.circleci/unittest/linux/scripts/environment.yml', '.circleci/unittest/linux/scripts/run_test.sh', '.circleci/unittest/linux/scripts/setup_env.sh', '.circleci/unittest/linux_examples/scripts/environment.yml', '.circleci/unittest/linux_libs/scripts_brax/environment.yml', '.circleci/unittest/linux_libs/scripts_envpool/environment.yml', '.circleci/unittest/linux_libs/scripts_gym/batch_scripts.sh', '.circleci/unittest/linux_libs/scripts_gym/environment.yml', '.circleci/unittest/linux_libs/scripts_gym/run_test.sh', '.circleci/unittest/linux_libs/scripts_habitat/environment.yml', '.circleci/unittest/linux_libs/scripts_jumanji/environment.yml', '.circleci/unittest/linux_libs/scripts_vmas/environment.yml', '.circleci/unittest/linux_olddeps/scripts_gym_0_13/environment.yml', '.circleci/unittest/linux_optdeps/scripts/environment.yml', '.circleci/unittest/linux_stable/scripts/environment.yml', '.circleci/unittest/windows_optdepts/scripts/environment.yml', 'test/test_env.py']",True,2023,2,6
947a2af8002438feac4005ad9fd14dda499e65d3,"[Bugfix] Codecov does not cover multiprocessed tests #879 (#893)

Co-authored-by: Vincent Moens <vincentmoens@gmail.com>",Kai Londenberg,"['.circleci/unittest/helpers/coverage_run_parallel.py', '.circleci/unittest/linux/scripts/run_test.sh', '.circleci/unittest/linux_examples/scripts/run_test.sh', '.circleci/unittest/linux_libs/scripts_brax/run_test.sh', '.circleci/unittest/linux_libs/scripts_envpool/run_test.sh', '.circleci/unittest/linux_libs/scripts_gym/run_test.sh', '.circleci/unittest/linux_libs/scripts_habitat/run_test.sh', '.circleci/unittest/linux_libs/scripts_jumanji/run_test.sh', '.circleci/unittest/linux_libs/scripts_vmas/run_test.sh', '.circleci/unittest/linux_olddeps/scripts_gym_0_13/run_test.sh', '.circleci/unittest/linux_optdeps/scripts/run_test.sh', '.circleci/unittest/linux_stable/scripts/run_test.sh']",True,2023,2,3
ee7a498d3e37f0cb0eab615e7921a5c967bc52a7,"[Major, BugFix, Test] Refactor Transforms tests (#878)",Vincent Moens,"['.circleci/unittest/linux_libs/scripts_gym/batch_scripts.sh', '.circleci/unittest/linux_libs/scripts_gym/run_test.sh', '.circleci/unittest/linux_libs/scripts_gym/setup_env.sh', 'examples/dreamer/dreamer_utils.py', 'test/_utils_internal.py', 'test/mocking_classes.py', 'test/test_collector.py', 'test/test_env.py', 'test/test_exploration.py', 'test/test_helpers.py', 'test/test_libs.py', 'test/test_rb.py', 'test/test_transforms.py', 'torchrl/data/replay_buffers/replay_buffers.py', 'torchrl/data/tensor_specs.py', 'torchrl/envs/common.py', 'torchrl/envs/gym_like.py', 'torchrl/envs/libs/brax.py', 'torchrl/envs/libs/jax_utils.py', 'torchrl/envs/libs/jumanji.py', 'torchrl/envs/transforms/r3m.py', 'torchrl/envs/transforms/transforms.py', 'torchrl/envs/transforms/vip.py', 'torchrl/envs/utils.py', 'torchrl/envs/vec_env.py', 'torchrl/trainers/helpers/envs.py', 'torchrl/trainers/trainers.py']",True,2023,2,3
fd4634f1081ecaac4129fd840d55baa06479d989,MacOS CPU unit test workflow using GitHub Actions (#886),Eli Uriegas,"['.circleci/unittest/linux/scripts/install.sh', '.circleci/unittest/linux/scripts/setup_env.sh', '.github/workflows/test-linux-cpu.yml', '.github/workflows/test-macos-cpu.yml']",True,2023,2,1
87feb9c363349dad4667009af7cf1ca4f7ec44fd,[CI] Fix windows install (#888),Vincent Moens,"['.circleci/config.yml', '.circleci/unittest/windows_optdepts/scripts/install.sh']",True,2023,2,1
6068856d9c3aaf977f73d4c64a0575ee3a38fd38,[CI] Fix cuda versions (#889),Vincent Moens,['.circleci/config.yml'],True,2023,2,1
c6f60e4a41b1953ea3ff9cb7c33487fc4b4a9cdf,[CI] Fix habitat-gym imports (#890),Vincent Moens,"['.circleci/unittest/linux_libs/scripts_habitat/run_test.sh', '.circleci/unittest/linux_libs/scripts_habitat/setup_env.sh', 'torchrl/envs/libs/habitat.py']",True,2023,2,1
4a6516ae09d4ef0a4acdf9656e53d094a2c0fb46,[Refactor] Turn off default advantage normalization in PPO (#887),Vincent Moens,['torchrl/objectives/ppo.py'],True,2023,2,1
2b9fb05aea6062e7ef74f467ee6dc5b7a8a8dba6,macos cpu unit tests,Rob Anderson,['.github/workflows/test-macos-cpu.yml'],True,2023,2,1
3464209787131e794125817abac22de7ba6568ab,linux gpu unit tests,Rob Anderson,['.github/workflows/test-linux-gpu.yml'],False,2023,1,31
4456db0db2ee27afc1793ba065cfcdf5901fe809,linux cpu unit tests,Rob Anderson,"['.circleci/unittest/linux/scripts/install.sh', '.circleci/unittest/linux/scripts/setup_env.sh', '.github/workflows/test-linux-cpu.yml']",True,2023,1,31
45cdbd1359cd5a47ad3cea983ec7ab7829f4501c,[Feature] Multithreaded env (#734),Grigory Sizov,"['.circleci/config.yml', '.circleci/unittest/linux_libs/scripts_envpool/environment.yml', '.circleci/unittest/linux_libs/scripts_envpool/install.sh', '.circleci/unittest/linux_libs/scripts_envpool/post_process.sh', '.circleci/unittest/linux_libs/scripts_envpool/run-clang-format.py', '.circleci/unittest/linux_libs/scripts_envpool/run_test.sh', '.circleci/unittest/linux_libs/scripts_envpool/setup_env.sh', 'benchmarks/benchmark_batched_envs.py', 'docs/source/reference/envs.rst', 'test/_utils_internal.py', 'test/test_env.py', 'test/test_libs.py', 'torchrl/data/tensor_specs.py', 'torchrl/envs/__init__.py', 'torchrl/envs/common.py', 'torchrl/envs/vec_env.py']",True,2023,1,31
336dc981e4e36e049d97ad55f35cb90a79aa13fc,[Refactor] Box device (#881),Vincent Moens,"['test/_utils_internal.py', 'test/test_specs.py', 'torchrl/data/tensor_specs.py', 'torchrl/envs/common.py', 'torchrl/envs/transforms/transforms.py']",False,2023,1,30
c5493eccd6a4e4186f829efb3d048b9180de3062,[BugFix] Run checks when creating fake_td (#877),Vincent Moens,['torchrl/envs/common.py'],True,2023,1,29
835cd40a5ee1514e46d685c0486a1c83736e9379,[Refactor] Removing inplace transform attribute (#871),Vincent Moens,"['test/test_transforms.py', 'torchrl/envs/transforms/transforms.py']",True,2023,1,27
37e0c5369f2fefcd65d20ac6d64dde8b1cd5d0c7,[Refactor] Minor refactorings to envs (#872),Vincent Moens,"['torchrl/envs/common.py', 'torchrl/envs/gym_like.py']",True,2023,1,27
31a6db18961409f98daab083a38cd10793f655e8,[Refactor] Better init for CatFrames buffers + removing default init values (#874),Vincent Moens,"['examples/dreamer/dreamer_utils.py', 'test/test_helpers.py', 'test/test_rb.py', 'test/test_transforms.py', 'torchrl/envs/transforms/transforms.py', 'torchrl/envs/utils.py', 'torchrl/trainers/helpers/envs.py', 'tutorials/sphinx-tutorials/coding_dqn.py']",True,2023,1,27
2fd46326e2eb8d155258feed81dbce1574f527f0,[Feature] PPO advantage normalization (#869),vmoens,"['torchrl/objectives/ppo.py', 'torchrl/objectives/value/advantages.py']",False,2023,1,26
450a380da103ff66ce1009aada78da9d77d9ef86,"[BugFix] Avoid collision of ""step_count"" key from transform and collector (#868)",Vincent Moens,"['examples/td3/td3.py', 'test/test_collector.py', 'test/test_cost.py', 'test/test_postprocs.py', 'test/test_trainer.py', 'test/test_transforms.py', 'torchrl/collectors/collectors.py', 'torchrl/collectors/utils.py', 'torchrl/data/postprocs/postprocs.py', 'torchrl/envs/common.py', 'torchrl/envs/transforms/transforms.py', 'torchrl/modules/models/recipes/impala.py', 'torchrl/trainers/trainers.py', 'tutorials/sphinx-tutorials/coding_ddpg.py', 'tutorials/sphinx-tutorials/coding_dqn.py']",True,2023,1,25
b07fd357dd1f53c97950c68633128034ff1e7726,[Feature] SAC V2 (#864),Vincent Moens,"['test/test_cost.py', 'torchrl/objectives/sac.py']",True,2023,1,25
f741debedb42158e3a8b9c205dbb887f2e17124c,[Feature] Loading R3M and VIP from ResNet (#863),Vincent Moens,"['test/test_transforms.py', 'torchrl/envs/transforms/r3m.py', 'torchrl/envs/transforms/vip.py']",True,2023,1,24
3b643923be9ea8d23b9387055d656a52fc28f015,[BugFix] Fix zero-ing from specs in RewardSum (#860),Vincent Moens,"['test/test_rb.py', 'torchrl/envs/transforms/transforms.py']",True,2023,1,24
6bebea7c5e85f0a09c41d459fcdaca4a4d247471,[Feature] Vmas to device (#850),Matteo Bettini,"['test/test_libs.py', 'torchrl/envs/libs/vmas.py']",True,2023,1,24
20b6fc92574959b5edd0a7658e3d45ecadaef2eb,[Versioning] Version 0.0.4a (#859),Vincent Moens,"['.github/workflows/wheels.yml', 'version.txt']",True,2023,1,23
28b8cf6c2d05c4f3a9da7e53c0e46cce6926951c,[Minor] Quickfix,vmoens,['docs/source/reference/trainers.rst'],True,2023,1,23
f5e29ffb01d75963c00ec3d13fd764f440620e7e,"[BugFix, Doc] Minor fix in doc (#858)",Vincent Moens,['docs/source/reference/data.rst'],False,2023,1,23
4505e5ddb9842018c227822624abc6dbcae8770f,[Feature] Refactor advantages for continuous batches (#848),Vincent Moens,"['test/test_cost.py', 'torchrl/objectives/value/functional.py', 'torchrl/objectives/value/utils.py']",False,2023,1,23
985f5d1f1d1f1a481094b50503561fe02eac6d57,[Feature] Max pool Transform (#841),Albert Bou,"['docs/source/reference/envs.rst', 'test/test_transforms.py', 'torchrl/envs/__init__.py', 'torchrl/envs/transforms/__init__.py', 'torchrl/envs/transforms/transforms.py']",False,2023,1,23
bdf2bcdb964844384914ddf0df9f371986842ea7,[Refactor] specs batch size refactoring (#829),Vincent Moens,"['knowledge_base/PRO-TIPS.md', 'test/mocking_classes.py', 'test/test_cost.py', 'test/test_env.py', 'test/test_libs.py', 'test/test_specs.py', 'test/test_transforms.py', 'torchrl/collectors/collectors.py', 'torchrl/data/__init__.py', 'torchrl/data/tensor_specs.py', 'torchrl/envs/common.py', 'torchrl/envs/env_creator.py', 'torchrl/envs/libs/brax.py', 'torchrl/envs/libs/gym.py', 'torchrl/envs/libs/jumanji.py', 'torchrl/envs/libs/vmas.py', 'torchrl/envs/model_based/common.py', 'torchrl/envs/model_based/dreamer.py', 'torchrl/envs/transforms/transforms.py', 'torchrl/envs/utils.py', 'torchrl/envs/vec_env.py', 'torchrl/modules/distributions/continuous.py', 'torchrl/modules/distributions/truncated_normal.py', 'torchrl/modules/planners/cem.py', 'torchrl/modules/planners/mppi.py']",False,2023,1,22
8ab85c605ac1bc92f3a4eef4e11e33a6c8fa6733,[Refactor] Move loggers to `torchrl.record` (#854),Vincent Moens,"['docs/source/reference/trainers.rst', 'examples/a2c/a2c.py', 'examples/ddpg/ddpg.py', 'examples/dqn/dqn.py', 'examples/dreamer/dreamer.py', 'examples/dreamer/dreamer_utils.py', 'examples/ppo/ppo.py', 'examples/redq/redq.py', 'examples/sac/sac.py', 'examples/td3/td3.py', 'test/test_loggers.py', 'test/test_trainer.py', 'torchrl/record/loggers/__init__.py', 'torchrl/record/loggers/common.py', 'torchrl/record/loggers/csv.py', 'torchrl/record/loggers/mlflow.py', 'torchrl/record/loggers/tensorboard.py', 'torchrl/record/loggers/utils.py', 'torchrl/record/loggers/wandb.py', 'torchrl/record/recorder.py', 'torchrl/trainers/helpers/envs.py', 'torchrl/trainers/helpers/trainers.py', 'torchrl/trainers/trainers.py']",False,2023,1,22
8efbb264b081b770c97752dcb534545be1afee1c,[BugFix] Loading state_dict on uninitialized CatFrames (#855),Vincent Moens,['torchrl/envs/transforms/transforms.py'],True,2023,1,22
aa971a79407ed8e19ac7cf34780747dcde4938e9,Fix broken link Dreamer (#853),Aton Kamanda,['torchrl/modules/models/model_based.py'],True,2023,1,22
8ee33254c666032e91e5c64a78358fc741bb3377,"[CI] Add Github-Actions workflows for Windows wheels & nightly-build (#837)

Co-authored-by: Yohann Benchetrit <ybenchetrit@meta.com>",Yohann Benchetrit,"['.github/workflows/nightly_build.yml', '.github/workflows/wheels.yml']",True,2023,1,20
c0bc12abf8e5715a9c736ec9e92dfa0125650d11,[Feature] Refactor CatFrames using a proper preallocated buffer (#847),Vincent Moens,"['test/test_shared.py', 'test/test_transforms.py', 'torchrl/envs/transforms/transforms.py']",True,2023,1,19
4a81a6c088c1e57baa7de8f62d3bb04f0848a953,[BugFix] Sync with tensordict (meta-tensor deprecation) (#842),Vincent Moens,"['test/test_shared.py', 'torchrl/collectors/utils.py', 'torchrl/envs/common.py']",True,2023,1,18
e8e511d4e0b0939e1d696220f1bf087b813bbc27,[BugFix] Improve done checking of collectors (#838),Matteo Bettini,['torchrl/collectors/collectors.py'],False,2023,1,18
2d1723cff538870910242ed50a878f0798edbd8b,"[Feature, BugFix] ObservationNorm keep_dims and RewardSum init (#839)",Vincent Moens,"['test/test_transforms.py', 'torchrl/envs/transforms/transforms.py']",True,2023,1,17
9b11d25ec3e18b67a6524dc17d032749c2856189,[Doc] A Succinct Summary of Reinforcement Learning (#840),Vincent Moens,['knowledge_base/RESOURCES.md'],True,2023,1,17
a9cbd44f198e6f0fb911a918e1a9ffd3eaa8db5e,[Algorithm] Td3 (#684),Sebastian Dittert,"['examples/td3/config.yaml', 'examples/td3/td3.py', 'test/test_cost.py', 'torchrl/modules/tensordict_module/exploration.py', 'torchrl/objectives/__init__.py', 'torchrl/objectives/td3.py', 'torchrl/objectives/utils.py']",True,2023,1,17
a7f24f6f31a2573becba8b4121d990d4e219a02d,"[BugFIx] Changed ""set_count"" set in collectors (#835)",Matteo Bettini,"['README.md', 'torchrl/collectors/collectors.py']",True,2023,1,16
f92edc7b3d429e5321e095361cf0d55b8a08b7ff,"Updating Recorder to accomodate ""solved"" key (#833)",ShahRutav,['torchrl/trainers/trainers.py'],True,2023,1,14
9003a56bcec4da4ddc126551a7cc311af3ec9fc7,[Feature] Exclude and select transforms (#832),Vincent Moens,"['docs/source/reference/envs.rst', 'test/test_transforms.py', 'torchrl/envs/__init__.py', 'torchrl/envs/transforms/__init__.py', 'torchrl/envs/transforms/transforms.py']",False,2023,1,13
4ebc764175e37ee3eb194ba3fbc586c68e67e044,small change to make @robandpdx a contributor (#831),Eli Uriegas,['README.md'],True,2023,1,13
47d19c2ec2186118545080a6c94888b1f4114eb0,small change to make @robandpdx a contributor,Rob Anderson,['README.md'],False,2023,1,13
2a65c1ac53f0c1a7e7be211960e744d048ad9f5d,[BugFix] Fix R3M observation spec transform (#830),Vincent Moens,"['torchrl/data/tensor_specs.py', 'torchrl/envs/transforms/r3m.py', 'torchrl/envs/transforms/vip.py']",True,2023,1,13
1a4f3a517139e720d400e68c65b1d27e34927e0b,[Feature] Dtype in vmas tests (#827),Matteo Bettini,"['test/test_libs.py', 'torchrl/envs/libs/vmas.py']",True,2023,1,13
7a5a40d3f84908425f93ae5ec9952c5185e669d7,[BugFix] Fix envs specs and info reading (#825),Vincent Moens,"['knowledge_base/MUJOCO_INSTALLATION.md', 'test/test_libs.py', 'torchrl/data/tensor_specs.py', 'torchrl/envs/common.py', 'torchrl/envs/gym_like.py', 'torchrl/envs/libs/gym.py', 'torchrl/envs/utils.py']",True,2023,1,12
2e3ca9c474f34963ed6f8fa528d796044e45ce98,[BugFix] Device of info specs (#824),Vincent Moens,"['test/test_env.py', 'torchrl/envs/gym_like.py']",True,2023,1,12
651664155751034d7598b8e60cc97db0ff916e29,[Minor] Add ninja to deps in toml file (#823),Vincent Moens,['pyproject.toml'],True,2023,1,12
cfebb73690c5318ecbe8b13180d4ae9658d359de,[Minor] Better error reporting (#822),Vincent Moens,"['torchrl/collectors/collectors.py', 'torchrl/envs/libs/brax.py', 'torchrl/envs/libs/jumanji.py', 'torchrl/envs/libs/vmas.py', 'torchrl/envs/vec_env.py', 'torchrl/modules/tensordict_module/common.py', 'torchrl/objectives/deprecated.py', 'torchrl/objectives/redq.py', 'torchrl/objectives/sac.py']",True,2023,1,11
a6316c48113d37a72acec97649c5751552aa0aeb,[BugFix] Fix habitat integration and doc (#812),Vincent Moens,"['.circleci/unittest/linux_libs/scripts_habitat/run_test.sh', 'knowledge_base/HABITAT.md', 'test/test_libs.py', 'torchrl/envs/libs/habitat.py', 'torchrl/envs/transforms/transforms.py', 'torchrl/envs/utils.py']",False,2023,1,11
ebce3c79e01561dfaee04e167c67028618cc1152,"[CI] Add unit test workflows for Windows (#804)

Co-authored-by: Yohann Benchetrit <ybenchetrit@meta.com>",Yohann Benchetrit,"['.circleci/config.yml', '.circleci/unittest/windows_optdepts/scripts/environment.yml', '.circleci/unittest/windows_optdepts/scripts/install.sh', '.circleci/unittest/windows_optdepts/scripts/install_conda.bat', '.circleci/unittest/windows_optdepts/scripts/post_process.sh', '.circleci/unittest/windows_optdepts/scripts/run_test.sh', '.circleci/unittest/windows_optdepts/scripts/set_cuda_envs.sh', '.circleci/unittest/windows_optdepts/scripts/setup_env.sh', '.circleci/unittest/windows_optdepts/scripts/vc_env_helper.bat', 'packaging/windows/internal/driver_update.bat', 'test/test_collector.py', 'test/test_helpers.py', 'test/test_rb.py', 'test/test_rb_distributed.py', 'test/test_shared.py', 'torchrl/data/tensor_specs.py']",True,2023,1,11
b845cf27a7497a1fe6b8ee8f4e72194090e65f07,"[BugFix] [Feature] ""_reset"" flag for env reset (#800)",Matteo Bettini,"['test/mocking_classes.py', 'test/test_env.py', 'test/test_transforms.py', 'torchrl/collectors/collectors.py', 'torchrl/envs/common.py', 'torchrl/envs/libs/vmas.py', 'torchrl/envs/transforms/transforms.py', 'torchrl/envs/vec_env.py']",True,2023,1,11
839515bee32f7b77c9a27053b3f183ee4cb7d8cb,[CodeQuality] call all() without making a list (#821),Waris Radji,"['test/test_tensor_spec.py', 'test/test_trainer.py', 'torchrl/envs/transforms/transforms.py']",True,2023,1,10
e0c0d34a6cfc5e1a23513e525566b4bcdb8335ce,[Doc] Using R3M with a replay buffer (#820),Vincent Moens,['tutorials/sphinx-tutorials/pretrained_models.py'],True,2023,1,10
dc1584d86a9ab6714714f9ee4e615047f328985a,[BugFix] Fix MultOneHotDiscreteTensorSpec.is_in (#818),Waris Radji,"['test/test_tensor_spec.py', 'torchrl/data/tensor_specs.py']",True,2023,1,10
6655b2de93059a62e801a843860459f4cf121275,"[Doc, BugFix] Fix tensordictmodule tutorial (#819)",Vincent Moens,"['docs/source/conf.py', 'docs/source/content_generation.py', 'tutorials/sphinx-tutorials/tensordict_module.py', 'tutorials/src/envs.py', 'tutorials/src/transformer.py']",True,2023,1,10
b99fb6d208b0bad106e5d7933d11830e48d3578a,[Doc] Pretrained models tutorial (#814),Vincent Moens,"['docs/source/index.rst', 'torchrl/envs/transforms/r3m.py', 'torchrl/envs/transforms/vip.py', 'tutorials/sphinx-tutorials/pretrained_models.py']",True,2023,1,10
4b1ad2b2565f18da5cf5536ed9bc428255a4d1f9,"[Doc, BugFix] Fix tutos errors (#817)",Vincent Moens,"['tutorials/sphinx-tutorials/coding_dqn.py', 'tutorials/sphinx-tutorials/torchrl_demo.py']",False,2023,1,10
